env,arm,t,n_seeds,seeds,sr_mean_pct,sr_se_pct,sr_per_seed,call_ratio
cube,leflow_router,50,8,42|43|44|45|46|47|48|49,43.65,0.94,44.53|42.97|42.97|43.75|43.75|39.84|42.19|49.22,0.996
cube,leflow,50,8,42|43|44|45|46|47|48|49,68.75,0.44,68.75|67.97|70.31|67.19|69.53|68.75|67.19|70.31,
cube,mppi_blindk,50,8,42|43|44|45|46|47|48|49,28.12,1.06,28.91|28.12|28.91|30.47|28.91|28.12|21.09|30.47,0.416
cube,mppi_ffjepa_s10k3,50,8,42|43|44|45|46|47|48|49,25.68,0.84,26.56|24.22|27.34|29.69|24.22|25.00|21.88|26.56,
cube,mppi_flat_rh5,50,8,42|43|44|45|46|47|48|49,19.24,0.95,23.44|15.62|20.31|17.97|20.31|20.31|20.31|15.62,
cube,mppi_router,50,8,42|43|44|45|46|47|48|49,27.44,0.56,26.56|27.34|26.56|29.69|26.56|25.00|28.91|28.91,0.983
cube,mppi_surveyor,50,8,42|43|44|45|46|47|48|49,27.54,1.02,28.91|28.12|29.69|30.47|27.34|26.56|21.09|28.12,0.953
cube,blindk,75,8,42|43|44|45|46|47|48|49,38.09,1.03,38.28|39.06|42.19|37.50|33.59|39.06|40.62|34.38,0.351
cube,ffjepa_s10k3,75,8,42|43|44|45|46|47|48|49,33.59,1.02,32.03|36.72|32.81|28.12|33.59|37.50|33.59|34.38,
cube,gcblind_off_s123,75,8,42|43|44|45|46|47|48|49,65.53,0.45,65.62|64.06|64.06|65.62|65.62|67.97|64.84|66.41,0.333
cube,gcblind_off_s42,75,8,42|43|44|45|46|47|48|49,65.04,0.35,66.41|64.06|64.06|64.06|64.84|64.84|66.41|65.62,0.333
cube,gcblind_off_s456,75,8,42|43|44|45|46|47|48|49,67.58,0.61,67.97|67.97|67.97|70.31|67.19|64.84|68.75|65.62,0.333
cube,gcevery_off_s123,75,8,42|43|44|45|46|47|48|49,62.79,0.57,64.06|62.50|61.72|65.62|61.72|61.72|64.06|60.94,1.000
cube,gcevery_off_s42,75,8,42|43|44|45|46|47|48|49,62.60,0.68,62.50|64.84|61.72|64.06|64.84|62.50|60.94|59.38,1.000
cube,gcevery_off_s456,75,8,42|43|44|45|46|47|48|49,63.67,0.44,63.28|64.06|64.06|64.06|64.84|64.84|60.94|63.28,1.000
cube,gcidm_imag,75,8,42|43|44|45|46|47|48|49,64.25,0.51,63.28|63.28|65.62|61.72|64.06|65.62|64.84|65.62,0.879
cube,gcidm_off_s123,75,8,42|43|44|45|46|47|48|49,44.34,0.48,44.53|45.31|42.97|44.53|42.97|46.88|42.97|44.53,
cube,gcidm_off_s42,75,8,42|43|44|45|46|47|48|49,49.02,0.29,50.00|47.66|48.44|50.00|49.22|48.44|49.22|49.22,
cube,gcidm_off_s456,75,8,42|43|44|45|46|47|48|49,44.24,0.51,45.31|45.31|45.31|44.53|41.41|43.75|45.31|42.97,
cube,gcidm_router,75,8,42|43|44|45|46|47|48|49,65.33,0.68,67.97|61.72|66.41|64.06|64.84|66.41|64.84|66.41,0.953
cube,gcrouter_off_s42,75,8,42|43|44|45|46|47|48|49,51.37,0.93,50.78|48.44|53.91|56.25|48.44|51.56|50.78|50.78,0.950
cube,gcsurv_off_s123,75,8,42|43|44|45|46|47|48|49,65.33,0.61,67.19|64.84|65.62|65.62|67.19|65.62|61.72|64.84,0.921
cube,gcsurv_off_s42,75,8,42|43|44|45|46|47|48|49,65.43,0.73,65.62|64.06|66.41|62.50|65.62|64.06|65.62|69.53,0.916
cube,gcsurv_off_s456,75,8,42|43|44|45|46|47|48|49,65.62,0.72,67.19|64.84|65.62|64.84|64.84|69.53|62.50|65.62,0.919
cube,icem_blindk,75,8,42|43|44|45|46|47|48|49,43.16,1.02,42.19|45.31|45.31|47.66|41.41|38.28|42.97|42.19,0.352
