env,arm,t,n_seeds,seeds,sr_mean_pct,sr_se_pct,sr_per_seed,call_ratio
cube,mppi_surveyor,150,8,42|43|44|45|46|47|48|49,44.92,1.87,44.53|54.69|42.19|37.50|49.22|42.19|42.19|46.88,0.978
pusht,blind2,25,8,42|43|44|45|46|47|48|49,98.73,0.14,98.83|99.22|99.22|98.83|98.44|98.05|98.44|98.83,0.703
pusht,blindk,25,8,42|43|44|45|46|47|48|49,98.54,0.14,98.05|98.44|99.22|98.44|98.44|98.83|98.83|98.05,0.590
pusht,ffjepa_s10k3,25,8,42|43|44|45|46|47|48|49,99.17,0.19,98.44|99.22|99.61|99.22|99.22|98.44|99.22|100.00,
pusht,icem_blindk,25,8,42|43|44|45|46|47|48|49,99.03,0.13,98.44|98.83|99.22|98.83|99.61|98.83|99.22|99.22,0.587
pusht,icem_router,25,8,42|43|44|45|46|47|48|49,97.90,0.19,98.83|98.05|97.27|97.66|98.44|98.05|97.27|97.66,0.904
pusht,mppi_blindk,25,8,42|43|44|45|46|47|48|49,96.39,0.41,96.88|95.70|97.66|97.66|96.88|96.09|94.14|96.09,0.564
pusht,mppi_router,25,8,42|43|44|45|46|47|48|49,96.78,0.29,98.05|97.66|96.48|96.09|95.70|96.88|97.27|96.09,0.923
pusht,blind2,50,8,42|43|44|45|46|47|48|49,96.88,0.37,94.92|97.27|96.88|97.27|97.66|95.70|98.05|97.27,0.546
pusht,blindk,50,8,42|43|44|45|46|47|48|49,95.60,0.40,94.92|93.75|97.27|96.48|94.53|96.09|95.70|96.09,0.404
pusht,ffjepa_s10k3,50,8,42|43|44|45|46|47|48|49,95.31,0.38,96.88|96.09|94.92|93.36|94.53|95.31|95.31|96.09,
pusht,icem_blindk,50,8,42|43|44|45|46|47|48|49,95.31,0.50,94.53|95.70|96.09|95.31|96.48|96.48|92.19|95.70,0.401
pusht,icem_router,50,8,42|43|44|45|46|47|48|49,90.28,0.39,91.80|90.62|90.23|88.67|91.02|90.23|91.02|88.67,0.730
pusht,mppi_blindk,50,8,42|43|44|45|46|47|48|49,89.50,0.83,87.89|90.23|86.72|92.58|89.45|86.33|92.19|90.62,0.403
pusht,mppi_router,50,8,42|43|44|45|46|47|48|49,92.38,0.53,90.23|92.97|92.97|92.97|93.75|90.23|94.14|91.80,0.755
pusht,blind2,75,8,42|43|44|45|46|47|48|49,95.26,0.52,92.97|96.48|93.36|96.48|96.88|94.92|94.92|96.09,0.532
pusht,blindk,75,8,42|43|44|45|46|47|48|49,94.78,0.44,93.75|96.48|94.14|94.53|96.88|93.36|94.53|94.53,0.364
pusht,ffjepa_s10k3,75,8,42|43|44|45|46|47|48|49,94.77,0.36,95.31|93.75|92.97|94.53|94.92|94.92|95.70|96.09,
pusht,icem_blindk,75,8,42|43|44|45|46|47|48|49,95.36,0.62,95.70|94.92|96.48|92.97|92.58|97.27|96.09|96.88,0.364
pusht,icem_router,75,8,42|43|44|45|46|47|48|49,91.75,0.78,92.97|91.02|91.02|93.36|92.97|94.14|87.11|91.41,0.722
pusht,mppi_blindk,75,8,42|43|44|45|46|47|48|49,88.09,0.40,89.06|87.89|87.50|87.50|85.94|88.28|89.06|89.45,0.358
pusht,mppi_router,75,8,42|43|44|45|46|47|48|49,93.75,0.70,94.92|95.31|92.97|96.09|92.19|91.02|91.80|95.70,0.726
pusht,blindk,100,8,42|43|44|45|46|47|48|49,94.92,0.48,94.14|92.58|96.88|95.31|96.09|93.75|95.31|95.31,0.364
pusht,icem_blindk,100,8,42|43|44|45|46|47|48|49,93.70,0.54,94.92|94.53|95.31|92.19|91.02|94.92|92.97|93.75,0.360
pusht,icem_router,100,8,42|43|44|45|46|47|48|49,90.62,0.53,92.97|91.02|89.45|89.06|90.62|90.23|89.06|92.58,0.704
pusht,mppi_blindk,100,8,42|43|44|45|46|47|48|49,89.25,0.49,90.23|86.72|89.45|90.23|87.89|90.62|88.67|90.23,0.359
pusht,mppi_router,100,8,42|43|44|45|46|47|48|49,94.68,0.22,94.53|94.53|93.75|95.31|94.53|95.70|94.14|94.92,0.705
pusht,blindk,150,8,42|43|44|45|46|47|48|49,94.87,0.47,93.36|95.31|95.70|92.97|93.75|96.48|96.09|95.31,0.349
