rbD_pusht_gcrouter_off_s42_ds2_tauown_t75_seed45.log	[gcidm+surveyor cost] exec_forwards=38400 redrafts=2715 advances=1095 rejects=2240 call_ratio=0.713 routed=2 arrived=0 draft_s=0.35 exec_s=20.99 probe_s=18.03
rbD_pusht_gcrouter_off_s42_ds2_tauown_t75_seed46.log	[gcidm+surveyor cost] exec_forwards=38400 redrafts=2798 advances=1012 rejects=2327 call_ratio=0.734 routed=2 arrived=0 draft_s=0.37 exec_s=21.24 probe_s=17.90
rbD_pusht_gcrouter_off_s42_ds2_tauown_t75_seed47.log	[gcidm+surveyor cost] exec_forwards=38400 redrafts=2749 advances=1061 rejects=2283 call_ratio=0.722 routed=2 arrived=0 draft_s=0.35 exec_s=21.19 probe_s=18.11
rbD_pusht_gcrouter_off_s42_ds2_tauown_t75_seed48.log	[gcidm+surveyor cost] exec_forwards=38400 redrafts=2737 advances=1073 rejects=2277 call_ratio=0.718 routed=2 arrived=0 draft_s=0.35 exec_s=21.20 probe_s=17.95
rbD_pusht_gcrouter_off_s42_ds2_tauown_t75_seed49.log	[gcidm+surveyor cost] exec_forwards=38400 redrafts=2753 advances=1057 rejects=2297 call_ratio=0.723 routed=2 arrived=0 draft_s=0.34 exec_s=20.88 probe_s=18.01
rbD_reacher_gcrouter_off_s42_ds1_tauown_t100_seed42.log	[gcidm+surveyor cost] exec_forwards=25600 redrafts=730 advances=289 rejects=599 call_ratio=0.716 routed=66 arrived=17 draft_s=0.61 exec_s=15.23 probe_s=9.09
rbD_reacher_gcrouter_off_s42_ds1_tauown_t100_seed43.log	[gcidm+surveyor cost] exec_forwards=25600 redrafts=826 advances=324 rejects=683 call_ratio=0.718 routed=61 arrived=15 draft_s=0.58 exec_s=15.16 probe_s=9.07
rbD_reacher_gcrouter_off_s42_ds1_tauown_t100_seed44.log	[gcidm+surveyor cost] exec_forwards=25600 redrafts=836 advances=294 rejects=702 call_ratio=0.740 routed=65 arrived=9 draft_s=0.54 exec_s=15.17 probe_s=9.02
rbD_reacher_gcrouter_off_s42_ds1_tauown_t100_seed45.log	[gcidm+surveyor cost] exec_forwards=25600 redrafts=832 advances=329 rejects=686 call_ratio=0.717 routed=64 arrived=10 draft_s=0.56 exec_s=14.87 probe_s=9.08
rbD_reacher_gcrouter_off_s42_ds1_tauown_t100_seed46.log	[gcidm+surveyor cost] exec_forwards=25600 redrafts=798 advances=276 rejects=671 call_ratio=0.743 routed=65 arrived=16 draft_s=0.61 exec_s=15.34 probe_s=9.08
rbD_reacher_gcrouter_off_s42_ds1_tauown_t100_seed47.log	[gcidm+surveyor cost] exec_forwards=25600 redrafts=782 advances=285 rejects=645 call_ratio=0.733 routed=62 arrived=20 draft_s=0.59 exec_s=15.34 probe_s=9.04
rbD_reacher_gcrouter_off_s42_ds1_tauown_t100_seed48.log	[gcidm+surveyor cost] exec_forwards=25600 redrafts=797 advances=316 rejects=655 call_ratio=0.716 routed=64 arrived=14 draft_s=0.63 exec_s=15.37 probe_s=9.06
rbD_reacher_gcrouter_off_s42_ds1_tauown_t100_seed49.log	[gcidm+surveyor cost] exec_forwards=25600 redrafts=852 advances=294 rejects=709 call_ratio=0.743 routed=63 arrived=13 draft_s=0.57 exec_s=15.32 probe_s=9.07
rbD_reacher_gcrouter_off_s42_ds1_tauown_t150_seed42.log	[gcidm+surveyor cost] exec_forwards=38400 redrafts=1429 advances=407 rejects=1265 call_ratio=0.778 routed=53 arrived=23 draft_s=0.85 exec_s=22.60 probe_s=9.07
rbD_reacher_gcrouter_off_s42_ds1_tauown_t150_seed43.log	[gcidm+surveyor cost] exec_forwards=38400 redrafts=1672 advances=438 rejects=1496 call_ratio=0.792 routed=47 arrived=15 draft_s=0.86 exec_s=23.85 probe_s=9.03
rbD_reacher_gcrouter_off_s42_ds1_tauown_t150_seed44.log	[gcidm+surveyor cost] exec_forwards=38400 redrafts=1630 advances=458 rejects=1449 call_ratio=0.781 routed=49 arrived=16 draft_s=0.91 exec_s=22.42 probe_s=9.14
rbD_reacher_gcrouter_off_s42_ds1_tauown_t150_seed45.log	[gcidm+surveyor cost] exec_forwards=38400 redrafts=1426 advances=439 rejects=1249 call_ratio=0.765 routed=50 arrived=24 draft_s=0.86 exec_s=22.54 probe_s=9.04
rbD_reacher_gcrouter_off_s42_ds1_tauown_t150_seed46.log	[gcidm+surveyor cost] exec_forwards=38400 redrafts=1511 advances=476 rejects=1324 call_ratio=0.760 routed=50 arrived=19 draft_s=0.86 exec_s=22.06 probe_s=9.07
rbD_reacher_gcrouter_off_s42_ds1_tauown_t150_seed47.log	[gcidm+surveyor cost] exec_forwards=38400 redrafts=1575 advances=450 rejects=1389 call_ratio=0.778 routed=49 arrived=17 draft_s=0.88 exec_s=22.09 probe_s=9.12
rbD_reacher_gcrouter_off_s42_ds1_tauown_t150_seed48.log	[gcidm+surveyor cost] exec_forwards=38400 redrafts=1464 advances=477 rejects=1261 call_ratio=0.754 routed=51 arrived=20 draft_s=0.80 exec_s=22.10 probe_s=9.01
rbD_reacher_gcrouter_off_s42_ds1_tauown_t150_seed49.log	[gcidm+surveyor cost] exec_forwards=38400 redrafts=1555 advances=458 rejects=1372 call_ratio=0.772 routed=48 arrived=20 draft_s=0.89 exec_s=22.21 probe_s=9.04
rbD_reacher_gcrouter_off_s42_ds1_tauown_t25_seed42.log	[gcidm+surveyor cost] exec_forwards=6400 redrafts=39 advances=19 rejects=21 call_ratio=0.672 routed=116 arrived=1 draft_s=0.15 exec_s=4.09 probe_s=9.03
rbD_reacher_gcrouter_off_s42_ds1_tauown_t25_seed43.log	[gcidm+surveyor cost] exec_forwards=6400 redrafts=30 advances=19 rejects=16 call_ratio=0.612 routed=118 arrived=1 draft_s=0.14 exec_s=3.91 probe_s=8.98
rbD_reacher_gcrouter_off_s42_ds1_tauown_t25_seed44.log	[gcidm+surveyor cost] exec_forwards=6400 redrafts=36 advances=19 rejects=24 call_ratio=0.655 routed=117 arrived=0 draft_s=0.14 exec_s=3.96 probe_s=9.07
rbD_reacher_gcrouter_off_s42_ds1_tauown_t25_seed45.log	[gcidm+surveyor cost] exec_forwards=6400 redrafts=30 advances=22 rejects=12 call_ratio=0.577 routed=117 arrived=1 draft_s=0.14 exec_s=3.98 probe_s=9.10
