rel,accepted,state_dist
1.038046,0,0.111494
0.466784,0,0.038579
0.382341,0,0.029433
0.956075,0,0.096525
0.588048,0,0.069638
0.324393,0,0.044067
0.623593,0,0.027989
0.473897,0,0.044290
1.387249,0,0.201605
0.278989,0,0.020231
0.245691,0,0.005252
1.276561,0,0.083320
0.213377,0,0.010602
0.824860,0,0.147757
1.028064,0,0.036993
1.178488,0,0.039610
1.190277,0,0.054207
0.610808,0,0.015300
0.333970,0,0.052668
1.021146,0,0.012496
1.117703,0,0.154791
1.242501,0,0.072172
0.338565,0,0.024658
0.399432,0,0.014104
0.265740,0,0.009911
1.191341,0,0.137268
0.372515,0,0.011443
1.248286,0,0.029031
0.604125,0,0.033881
0.617808,0,0.059434
0.245292,0,0.014271
1.107048,0,0.116010
0.180345,1,0.015165
1.128289,0,0.097936
1.088924,0,0.052716
0.139192,1,0.004795
0.579535,0,0.027922
0.435055,0,0.006981
0.778288,0,0.163113
0.294412,0,0.008366
1.229339,0,0.321961
0.825980,0,0.031482
1.158752,0,0.064289
1.511456,0,0.352807
0.532772,0,0.024320
0.927663,0,0.088614
0.502313,0,0.011171
0.226304,0,0.011798
1.201158,0,0.205115
0.427218,0,0.022520
0.549969,0,0.022315
0.267861,0,0.005164
1.098947,0,0.082079
0.129538,1,0.003929
0.265767,0,0.020408
0.594501,0,0.020537
0.884164,0,0.060328
1.300561,0,0.369376
0.947472,0,0.110212
0.623597,0,0.046939
0.800147,0,0.025300
0.443408,0,0.016277
0.783258,0,0.040992
0.783250,0,0.046234
0.397800,0,0.011814
0.790422,0,0.138426
0.376831,0,0.021384
0.338844,0,0.004050
0.831907,0,0.034605
0.591352,0,0.037117
1.030417,0,0.034997
0.471898,0,0.018165
0.128880,1,0.003935
0.828870,0,0.014268
0.470208,0,0.017795
0.254920,0,0.010226
0.809799,0,0.036731
0.689290,0,0.041633
0.800066,0,0.019000
0.457820,0,0.030554
0.599023,0,0.034916
0.456272,0,0.004353
0.532190,0,0.016812
0.454784,0,0.024711
0.746371,0,0.030776
0.357605,0,0.032836
0.669954,0,0.016228
0.698770,0,0.052117
0.497637,0,0.014585
1.268940,0,0.195269
1.041144,0,0.053926
0.369237,0,0.009872
0.737986,0,0.018249
0.383406,0,0.013777
0.695947,0,0.047538
0.455485,0,0.035578
0.523239,0,0.012674
1.005891,0,0.133804
0.499552,0,0.018792
0.838729,0,0.120873
0.644082,0,0.047369
0.840476,0,0.032683
0.566590,0,0.022382
0.319159,0,0.008933
0.755549,0,0.064675
0.501334,0,0.013944
0.814337,0,0.098882
0.582890,0,0.050571
1.075503,0,0.162852
0.233736,0,0.016638
0.941657,0,0.045320
0.748622,0,0.026779
0.494001,0,0.013325
0.440581,0,0.008079
0.316210,0,0.009347
1.077698,0,0.013092
0.380268,0,0.016345
0.798038,0,0.175541
0.585684,0,0.085537
0.973506,0,0.027662
1.268605,0,0.024281
0.496032,0,0.019112
0.436447,0,0.016525
1.101306,0,0.303315
0.616802,0,0.016294
0.596201,0,0.025897
0.392892,0,0.013370
0.890151,0,0.115292
0.695789,0,0.018705
0.904029,0,0.142631
0.555068,0,0.032378
0.616598,0,0.017101
1.128561,0,0.073049
0.641011,0,0.028833
0.890129,0,0.052989
0.636085,0,0.092658
0.489950,0,0.027516
0.686078,0,0.043152
0.411045,0,0.020684
0.956274,0,0.043630
0.880199,0,0.100410
0.660854,0,0.018221
0.794845,0,0.139537
0.643592,0,0.081944
0.921226,0,0.066509
0.337761,0,0.012979
0.554381,0,0.017160
0.568690,0,0.091896
0.288458,0,0.016825
0.466048,0,0.019394
0.449420,0,0.013449
0.590884,0,0.074738
1.108084,0,0.016165
0.675907,0,0.013067
0.813536,0,0.105013
0.890075,0,0.108473
1.103304,0,0.039679
0.381737,0,0.012906
0.563187,0,0.019324
0.768706,0,0.040451
0.717776,0,0.045417
0.391506,0,0.009087
1.118915,0,0.121103
1.047736,0,0.156124
1.081655,0,0.030961
0.884474,0,0.199642
0.980688,0,0.273303
1.206994,0,0.152250
0.965044,0,0.045971
1.409194,0,0.129365
0.398110,0,0.016295
0.333165,0,0.023457
0.317530,0,0.013366
0.474125,0,0.018553
0.269222,0,0.004257
1.251080,0,0.180960
1.094691,0,0.239754
0.551880,0,0.024264
0.845452,0,0.160609
0.525843,0,0.029729
0.515254,0,0.017631
1.271199,0,0.141785
0.461615,0,0.013356
0.548871,0,0.020275
0.618239,0,0.009828
0.996699,0,0.023914
1.047527,0,0.192721
0.944842,0,0.016845
0.340270,0,0.025370
0.599697,0,0.015460
1.086911,0,0.197447
0.850581,0,0.122391
0.447957,0,0.013022
0.678140,0,0.042063
0.659726,0,0.022019
0.606219,0,0.042484
0.797317,0,0.016353
1.183513,0,0.213805
0.868001,0,0.111557
0.470347,0,0.023741
0.756849,0,0.047368
1.176658,0,0.253960
0.345391,0,0.007698
0.385000,0,0.011985
0.586726,0,0.028411
0.608234,0,0.024817
0.686777,0,0.020803
0.724796,0,0.023595
0.164294,1,0.012097
1.110585,0,0.158400
0.545732,0,0.027601
0.155543,1,0.008165
0.486003,0,0.032606
0.533760,0,0.032888
0.696648,0,0.051240
0.648444,0,0.035565
0.609496,0,0.058195
0.647100,0,0.009422
1.167529,0,0.177992
1.128466,0,0.071369
0.586879,0,0.035230
1.193734,0,0.270577
0.362457,0,0.005782
0.468475,0,0.021149
0.669370,0,0.015441
0.541647,0,0.038859
1.196357,0,0.192985
0.435312,0,0.024869
0.930565,0,0.204600
0.970621,0,0.108015
0.649723,0,0.035358
0.726999,0,0.103602
0.862929,0,0.022207
0.566550,0,0.033365
0.893803,0,0.032767
1.153040,0,0.014599
1.119703,0,0.121761
1.049684,0,0.154878
0.779013,0,0.015530
1.028024,0,0.080404
0.827958,0,0.042413
0.625708,0,0.020939
0.619008,0,0.024294
0.716072,0,0.023649
1.261132,0,0.125364
1.148486,0,0.188725
1.061219,0,0.037305
0.361805,0,0.022623
0.822908,0,0.259090
0.589894,0,0.017775
0.939723,0,0.096106
0.773735,0,0.032297
0.623753,0,0.015898
0.474063,0,0.017900
1.207642,0,0.061180
1.109986,0,0.124990
1.227751,0,0.222720
0.742554,0,0.010585
1.123562,0,0.145665
0.876207,0,0.079846
0.699067,0,0.031611
0.992162,0,0.015819
0.674205,0,0.036060
1.071869,0,0.188836
0.839218,0,0.048876
1.293959,0,0.132838
0.561416,0,0.001349
0.443893,0,0.014561
0.706192,0,0.010493
0.927134,0,0.039858
0.778309,0,0.047952
0.230293,0,0.014489
0.542401,0,0.040167
0.600588,0,0.020997
1.044526,0,0.088811
0.707185,0,0.044825
0.241029,0,0.013670
0.842451,0,0.117920
0.481541,0,0.011352
0.564231,0,0.032061
0.507268,0,0.008733
1.245008,0,0.161975
1.028308,0,0.076748
0.454994,0,0.111125
0.690720,0,0.023540
0.995651,0,0.119128
0.705267,0,0.038341
1.202438,0,0.088184
0.643074,0,0.008549
0.691282,0,0.030397
0.464532,0,0.009285
0.436847,0,0.042177
0.261328,0,0.008766
1.226867,0,0.230757
0.655524,0,0.023968
0.814210,0,0.050773
0.836995,0,0.054007
0.634273,0,0.004095
0.477718,0,0.018012
1.174800,0,0.202886
1.008825,0,0.097182
0.807445,0,0.246252
0.660666,0,0.023947
0.766947,0,0.022837
0.701075,0,0.022252
1.165124,0,0.107766
1.100030,0,0.265982
0.492550,0,0.012921
0.604551,0,0.027099
1.129317,0,0.076829
1.081073,0,0.140066
0.510876,0,0.031267
0.529584,0,0.022758
0.871027,0,0.157765
0.502028,0,0.019411
0.744161,0,0.041774
0.598903,0,0.032755
0.747589,0,0.011834
