rel,accepted,state_dist
0.202727,0,34.577979
0.124743,1,13.412201
0.193171,1,17.143994
0.249861,0,18.955479
0.227684,0,8.819937
0.413349,0,12.568237
0.443311,0,11.197711
0.092996,1,10.563775
0.233450,0,2.062936
0.520165,0,59.174331
0.197288,1,6.263017
0.187238,1,5.179420
0.154747,1,9.884233
0.504845,0,21.959800
0.241488,0,20.384354
0.293968,0,1.578355
0.138117,1,7.855138
0.502121,0,7.287603
0.073610,1,7.501679
0.180841,1,13.463814
0.312739,0,7.616103
0.117650,1,4.860519
0.403950,0,18.177397
0.219737,0,7.315074
0.186903,1,20.945197
0.328934,0,9.192096
0.490905,0,48.420880
0.127692,1,3.599671
0.104983,1,14.912902
0.187901,1,5.488051
0.178334,1,16.757123
0.281970,0,34.820829
0.286257,0,21.441973
0.143938,1,3.256181
0.440310,0,16.433139
0.156773,1,1.185339
0.171653,1,3.353025
0.077262,1,5.833076
0.568743,0,33.168851
0.254518,0,5.970158
0.304099,0,5.024550
0.131356,1,3.524740
0.538447,0,23.575258
0.159961,1,8.770978
0.258457,0,11.223878
0.385674,0,12.891033
0.144736,1,10.152568
0.149497,1,13.712094
0.319767,0,9.493894
0.245103,0,6.944329
0.126228,1,6.976519
0.285512,0,15.530120
0.197153,1,6.252458
0.396992,0,15.648179
0.224556,0,9.188478
0.305294,0,10.941956
0.111220,1,6.367193
0.135184,1,15.852971
0.102834,1,7.656377
0.176446,1,9.523186
0.210961,0,13.159906
0.115356,1,1.131810
0.425377,0,17.575663
0.562948,0,10.908826
0.143051,1,1.812584
0.184307,1,0.869904
0.524910,0,58.163096
0.128621,1,4.152872
0.059670,1,4.367061
0.141367,1,11.087659
0.536651,0,25.951424
0.221237,0,9.621698
0.228862,0,5.031067
0.936646,0,19.934942
0.122092,1,9.249661
0.181280,1,13.494520
0.137786,1,20.329429
0.123878,1,6.158061
0.111722,1,3.483298
0.120464,1,8.731337
0.279918,0,16.497333
0.184658,1,20.367324
0.353523,0,8.549615
0.139297,1,8.439964
0.140400,1,0.796736
0.164612,1,32.091806
0.105394,1,6.141709
0.213207,0,2.011679
0.315499,0,16.999129
0.128907,1,5.190661
0.458651,0,21.882621
0.101507,1,18.503562
0.087725,1,15.931444
0.152716,1,5.103009
0.531401,0,53.283485
0.202475,0,25.929552
0.304677,0,1.984953
0.202864,0,6.521068
0.556987,0,24.007099
0.123369,1,21.429502
0.165468,1,6.212780
0.193063,1,17.255937
0.173665,1,15.602075
0.095433,1,10.812746
0.196827,1,22.178252
0.181661,1,17.164147
0.125135,1,1.172395
0.134586,1,5.312200
0.149918,1,6.192655
0.236861,0,13.569223
0.608889,0,61.451961
0.122466,1,9.054385
0.093793,1,4.650538
0.193356,1,29.933150
0.114979,1,3.867246
0.117829,1,7.945486
0.376829,0,7.091312
0.149687,1,6.825571
