rel,accepted,ee_dist
0.091953,1,0.135166
0.101212,1,0.117263
0.116142,1,0.329665
0.097283,1,0.070531
0.099249,1,0.123849
0.063572,1,0.035830
0.079111,1,0.043729
0.126727,1,0.547293
0.150313,1,0.454133
0.094952,1,0.212129
0.168390,1,0.464350
0.065537,1,0.149299
0.102512,1,0.123517
0.092784,1,0.039121
0.076872,1,0.015791
0.124307,1,0.112431
0.110460,1,0.238521
0.139502,1,0.233119
0.095427,1,0.150380
0.061734,1,0.007271
0.063345,1,0.004933
0.111269,1,0.031188
0.111592,1,0.146985
0.141794,1,0.223214
0.184111,1,0.261590
0.087039,1,0.091758
0.118972,1,0.298885
0.095871,1,0.217290
0.147924,1,0.360558
0.155141,1,0.260869
0.109357,1,0.053792
0.119523,1,0.115208
0.084831,1,0.061979
0.145595,1,0.130113
0.123816,1,0.154698
0.143067,1,0.284320
0.086833,1,0.033388
0.123474,1,0.031724
0.162206,1,0.230185
0.166293,1,0.259991
0.149975,1,0.219541
0.096134,1,0.038429
0.116396,1,0.249278
0.166389,1,0.205422
0.175062,1,0.273503
0.098042,1,0.102818
0.067109,1,0.025381
0.092586,1,0.038339
0.115580,1,0.069010
0.115081,1,0.210950
0.154324,1,0.155355
0.132341,1,0.279641
0.186427,1,0.270668
0.090215,1,0.112609
0.126732,1,0.222568
0.143406,1,0.257828
0.112513,1,0.138366
0.138951,1,0.237832
0.074790,1,0.029040
0.095206,1,0.104986
0.093903,1,0.039974
0.058010,1,0.016667
0.138474,1,0.350904
0.063822,1,0.016465
0.063083,1,0.018544
0.075895,1,0.025036
0.068480,1,0.017686
0.097353,1,0.063962
0.147874,1,0.600271
0.150949,1,0.280130
0.158480,1,0.221573
0.111604,1,0.180859
0.076763,1,0.001684
0.090075,1,0.141999
0.082467,1,0.115702
0.153048,1,0.213877
0.108227,1,0.152105
0.060320,1,0.004625
0.070789,1,0.016448
0.102858,1,0.114784
0.106625,1,0.130937
0.077068,1,0.183818
0.112019,1,0.196553
0.133417,1,0.223613
0.084624,1,0.014135
0.091744,1,0.166109
0.139026,1,0.225564
0.134050,1,0.175488
0.141048,1,0.486753
0.082092,1,0.129735
0.143732,1,0.201619
0.081089,1,0.176945
0.113689,1,0.132760
0.067907,1,0.083837
0.086960,1,0.010817
0.084985,1,0.081301
0.061666,1,0.020836
0.082360,1,0.046557
0.071547,1,0.021920
0.057321,1,0.018078
0.075943,1,0.010319
0.064113,1,0.005167
0.092069,1,0.057346
0.090289,1,0.136487
0.120015,1,0.231704
0.082083,1,0.093104
0.113484,1,0.107264
0.092782,1,0.076529
0.110350,1,0.130825
0.083490,1,0.093995
0.088745,1,0.124130
0.071009,1,0.011511
0.064113,1,0.005167
0.127620,1,0.226797
0.091995,1,0.032121
0.050003,1,0.001593
0.113799,1,0.150609
0.081248,1,0.114373
0.057261,1,0.005377
0.102760,1,0.151274
0.113744,1,0.076019
0.119452,1,0.239991
0.108237,1,0.046490
0.077981,1,0.032398
0.116566,1,0.125457
0.148244,1,0.168661
0.093921,1,0.121656
0.123745,1,0.160817
0.204097,0,0.387525
0.094177,1,0.025962
0.136909,1,0.143214
0.092211,1,0.230629
0.075111,1,0.045331
0.111066,1,0.079258
0.099613,1,0.127330
0.074611,1,0.024275
0.112512,1,0.029344
0.086058,1,0.041610
0.065278,1,0.020414
0.127141,1,0.122046
0.078978,1,0.045351
0.174146,1,0.152488
0.111420,1,0.120464
0.151453,1,0.314702
0.073068,1,0.039480
0.119793,1,0.288295
0.102409,1,0.055566
0.137006,1,0.090043
0.185917,1,0.294858
0.106451,1,0.141106
0.103336,1,0.291027
0.085158,1,0.085948
0.116684,1,0.207250
0.070147,1,0.011045
0.073936,1,0.057591
0.130371,1,0.434300
0.123844,1,0.023113
0.108641,1,0.022483
0.101065,1,0.163211
0.134729,1,0.292478
0.126739,1,0.079049
0.147967,1,0.109867
0.161339,1,0.136195
0.122818,1,0.258070
0.075124,1,0.113179
0.073116,1,0.127547
0.100623,1,0.152764
0.063344,1,0.127601
0.078188,1,0.178000
0.060048,1,0.158029
0.086139,1,0.292468
0.082257,1,0.326608
0.098979,1,0.325197
0.105036,1,0.144457
0.099194,1,0.101535
0.063588,1,0.065086
0.096190,1,0.187423
0.085878,1,0.150359
0.083729,1,0.124999
0.110452,1,0.214463
0.085396,1,0.264502
0.101998,1,0.174301
0.069909,1,0.059134
0.078788,1,0.217636
0.093796,1,0.239824
0.069168,1,0.000062
0.065198,1,0.052746
0.062744,1,0.000494
0.078030,1,0.000062
0.099266,1,0.280324
0.074872,1,0.062565
0.070526,1,0.158291
0.099169,1,0.190611
0.112326,1,0.338309
0.058614,1,0.039764
0.114040,1,0.077348
0.093333,1,0.125568
0.095193,1,0.046960
0.073199,1,0.232463
0.081054,1,0.047271
0.065107,1,0.059586
0.084676,1,0.204327
0.084881,1,0.070451
0.076147,1,0.150161
0.073177,1,0.014593
0.084635,1,0.279207
0.079506,1,0.070322
0.064207,1,0.178000
0.097305,1,0.065065
0.090251,1,0.047830
0.064197,1,0.021568
0.095193,1,0.046960
0.106361,1,0.058643
0.061044,1,0.000008
0.085420,1,0.181805
0.101264,1,0.244917
0.072453,1,0.203664
0.104247,1,0.227571
0.079769,1,0.110322
0.065939,1,0.139626
0.071071,1,0.134162
0.077613,1,0.223482
0.066915,1,0.296112
0.064545,1,0.230675
0.071867,1,0.190920
0.063457,1,0.131581
0.065939,1,0.139626
0.138861,1,0.276754
0.055539,1,0.014975
0.086800,1,0.202727
0.081154,1,0.072161
0.079218,1,0.223608
0.080017,1,0.126172
0.104247,1,0.227571
0.075459,1,0.088047
0.079051,1,0.088933
0.084949,1,0.164782
0.066223,1,0.150903
0.089611,1,0.137919
0.067955,1,0.250483
0.073125,1,0.296317
0.078991,1,0.121604
0.094193,1,0.186227
0.065396,1,0.126615
0.081885,1,0.193103
0.102477,1,0.202927
0.092318,1,0.338234
0.075795,1,0.218224
0.100059,1,0.192972
0.041733,1,0.009178
0.096150,1,0.279589
0.133722,1,0.352109
0.114842,1,0.342101
0.067225,1,0.168173
0.094424,1,0.119049
0.068926,1,0.185130
0.081855,1,0.201319
0.072347,1,0.186353
0.084257,1,0.236050
0.054033,1,0.031095
0.105720,1,0.179192
0.068085,1,0.140771
0.093056,1,0.165749
0.075581,1,0.008325
0.104301,1,0.058076
0.141939,1,0.073377
0.212547,0,0.254789
0.093965,1,0.030250
0.085266,1,0.037966
0.090707,1,0.039340
0.202404,0,0.133636
0.077025,1,0.019682
0.133440,1,0.086322
0.157165,1,0.020345
0.105962,1,0.037372
0.170577,1,0.178152
0.133860,1,0.050706
0.107376,1,0.030194
0.086966,1,0.037073
0.149982,1,0.050854
0.088065,1,0.039821
0.071759,1,0.004161
0.216491,0,0.094790
0.157773,1,0.154045
0.173858,1,0.034387
0.085247,1,0.013191
0.153237,1,0.059448
0.106585,1,0.050717
0.121525,1,0.073735
0.115692,1,0.052879
0.125473,1,0.048212
0.089871,1,0.053172
0.112970,1,0.056286
0.217469,0,0.337929
0.101764,1,0.016315
0.097927,1,0.062100
0.105962,1,0.037372
0.101279,1,0.045035
0.065082,1,0.011732
0.057622,1,0.000033
0.095555,1,0.041617
0.125473,1,0.048212
0.128569,1,0.050184
0.140922,1,0.055533
0.121269,1,0.040876
0.151071,1,0.062980
0.127202,1,0.080256
0.096970,1,0.032482
0.099677,1,0.040378
0.135998,1,0.051739
0.110151,1,0.061362
0.132635,1,0.027147
0.144508,1,0.064773
0.108911,1,0.060355
0.267998,0,0.379852
0.104009,1,0.154760
0.107500,1,0.066315
0.109914,1,0.089984
0.114865,1,0.087262
0.108912,1,0.079475
0.076346,1,0.060652
0.193378,1,0.353678
0.204512,0,0.410106
0.191931,1,0.223337
0.178589,1,0.460801
0.211293,0,0.160754
0.108511,1,0.161894
0.118140,1,0.109982
0.210973,0,0.252447
0.101483,1,0.114637
0.163325,1,0.291359
0.218277,0,0.109076
0.197966,1,0.242847
0.125252,1,0.069745
0.312396,0,0.348818
0.135179,1,0.269642
0.165020,1,0.377949
0.162575,1,0.121782
0.101961,1,0.018762
0.174240,1,0.440440
0.124196,1,0.068630
0.153210,1,0.164395
0.147373,1,0.178298
0.096698,1,0.051258
0.070075,1,0.008598
0.207419,0,0.191722
0.134493,1,0.196114
0.125567,1,0.249710
0.179701,1,0.361005
0.175477,1,0.206237
0.130571,1,0.136005
0.133976,1,0.169707
0.137685,1,0.115819
0.147972,1,0.128607
0.137206,1,0.182934
0.179060,1,0.210018
0.140219,1,0.133080
0.127185,1,0.108274
0.214324,0,0.245115
0.070788,1,0.179237
0.161561,1,0.134480
0.238455,0,0.185078
0.158089,1,0.113147
0.120969,1,0.122610
0.081077,1,0.062531
0.098881,1,0.047763
0.133349,1,0.285591
0.077522,1,0.123755
0.090677,1,0.076665
0.055714,1,0.036951
0.107853,1,0.435371
0.127385,1,0.201405
0.060768,1,0.026380
0.102538,1,0.067205
0.201016,0,0.176396
0.069745,1,0.241108
0.130970,1,0.252547
0.135597,1,0.183655
0.223556,0,0.392894
0.104233,1,0.078077
0.108767,1,0.176306
0.047247,1,0.001638
0.095383,1,0.567967
0.076351,1,0.052439
0.143662,1,0.024373
0.073693,1,0.072667
0.139499,1,0.170527
0.071690,1,0.135873
0.130820,1,0.099605
0.092397,1,0.264426
0.062252,1,0.029794
0.071795,1,0.495828
0.070704,1,0.313057
0.085368,1,0.071279
0.170658,1,0.196920
0.107698,1,0.072581
0.106908,1,0.212884
0.102948,1,0.204246
0.097348,1,0.189596
0.076249,1,0.267044
0.049777,1,0.021451
0.105337,1,0.077818
0.070050,1,0.033842
0.082701,1,0.043680
0.118094,1,0.050799
0.086295,1,0.009455
0.093577,1,0.066991
0.099817,1,0.131870
0.147286,1,0.130829
0.093781,1,0.269624
0.178354,1,0.372698
0.110781,1,0.190650
0.116153,1,0.126456
0.071930,1,0.021828
0.127440,1,0.171257
0.137302,1,0.259630
0.138682,1,0.190594
0.118904,1,0.321681
0.090657,1,0.154477
0.141753,1,0.126750
0.101165,1,0.272238
0.068520,1,0.090620
0.079146,1,0.129842
0.108422,1,0.311876
0.110473,1,0.091076
0.139396,1,0.202726
0.096812,1,0.098663
0.088443,1,0.391028
0.115364,1,0.373251
0.108398,1,0.341515
0.086621,1,0.058744
0.077683,1,0.054550
0.102037,1,0.206925
0.102783,1,0.389756
0.117129,1,0.205953
0.093164,1,0.176349
0.094973,1,0.079422
0.074125,1,0.060849
0.076013,1,0.035077
0.109996,1,0.128000
0.108277,1,0.185405
0.094750,1,0.127553
0.080210,1,0.105205
0.108601,1,0.188670
0.088320,1,0.132585
0.092422,1,0.120758
0.084602,1,0.182670
0.110128,1,0.322595
0.127446,1,0.336077
0.107242,1,0.081049
0.108273,1,0.118777
0.128560,1,0.140104
0.102846,1,0.237510
0.106975,1,0.133706
0.104165,1,0.052334
0.078711,1,0.034922
0.108101,1,0.247276
0.154410,1,0.306659
0.124441,1,0.134429
0.122529,1,0.351445
0.127446,1,0.336077
0.136275,1,0.379272
0.079672,1,0.122893
0.128263,1,0.376282
0.174655,1,0.186213
0.094843,1,0.137063
0.151622,1,0.344026
0.067130,1,0.010321
0.127923,1,0.131572
0.117112,1,0.133310
0.103148,1,0.105791
0.070500,1,0.011791
0.101442,1,0.024759
0.117338,1,0.102716
0.138927,1,0.182552
0.059802,1,0.015261
0.145037,1,0.161024
0.103588,1,0.097087
0.113638,1,0.174026
0.152185,1,0.160103
0.117903,1,0.281419
0.070951,1,0.021335
0.116893,1,0.165035
0.193504,1,0.369694
0.164640,1,0.331207
0.107606,1,0.117776
0.107352,1,0.079005
0.127830,1,0.167266
0.095077,1,0.125658
0.109591,1,0.111134
0.129541,1,0.168758
0.132735,1,0.193343
0.088205,1,0.024015
0.074715,1,0.017843
0.128123,1,0.145504
0.126717,1,0.023815
0.083427,1,0.096250
0.125530,1,0.072661
0.167640,1,0.237023
0.128206,1,0.134300
0.102354,1,0.086527
0.099510,1,0.052203
0.102151,1,0.093811
0.088536,1,0.114610
0.108803,1,0.164156
0.107606,1,0.117776
0.077871,1,0.030800
0.113195,1,0.192791
0.102716,1,0.176208
0.116718,1,0.159938
0.087437,1,0.091243
0.118828,1,0.182604
0.122103,1,0.195271
0.137464,1,0.129472
0.193874,1,0.256429
0.184554,1,0.061324
0.173877,1,0.262023
0.221336,0,0.286284
0.172842,1,0.273571
0.222245,0,0.111351
0.244558,0,0.285669
0.162923,1,0.213800
0.221164,0,0.086933
0.191402,1,0.188687
0.188596,1,0.172964
0.172783,1,0.151360
0.131740,1,0.084267
0.192405,1,0.162965
0.158500,1,0.163022
0.234890,0,0.126470
0.198700,1,0.109325
0.144196,1,0.089863
0.167034,1,0.222818
0.094723,1,0.004701
0.117015,1,0.012449
0.222484,0,0.166509
0.229138,0,0.133966
0.190952,1,0.046592
0.224736,0,0.277103
0.182224,1,0.222774
0.119460,1,0.072602
0.185588,1,0.104424
0.199197,1,0.090917
0.193430,1,0.122812
0.204326,0,0.114949
0.224766,0,0.188326
0.098482,1,0.053387
0.246023,0,0.127244
0.206372,0,0.235279
0.077529,1,0.016022
0.188509,1,0.031590
0.121278,1,0.086025
0.187284,1,0.148299
0.138058,1,0.011249
0.198305,1,0.156837
0.151523,1,0.073256
0.223079,0,0.278105
0.267306,0,0.130247
0.130296,1,0.100558
0.119932,1,0.078572
0.172347,1,0.286887
0.122204,1,0.015048
0.166036,1,0.201447
0.210604,0,0.189885
0.046641,1,0.004610
0.156426,1,0.130941
0.077758,1,0.004792
0.121736,1,0.129212
0.113554,1,0.074408
0.340406,0,0.169513
0.192401,1,0.086411
0.092929,1,0.000002
0.102660,1,0.106271
0.094057,1,0.108478
0.344271,0,0.238808
0.078391,1,0.014848
0.114393,1,0.082593
0.420623,0,0.148590
0.104939,1,0.049789
0.091361,1,0.020584
0.347797,0,0.209608
0.060300,1,0.000006
0.355660,0,0.242504
0.176183,1,0.100487
0.139952,1,0.042293
0.127708,1,0.112073
0.188414,1,0.162771
0.096364,1,0.011064
0.116299,1,0.076282
0.158123,1,0.061054
0.176363,1,0.097336
0.140250,1,0.098185
0.340264,0,0.218488
0.119724,1,0.012272
0.362207,0,0.228851
0.152600,1,0.041348
0.224897,0,0.060473
0.146623,1,0.052059
0.377405,0,0.259116
0.132616,1,0.028291
0.122148,1,0.091046
0.289609,0,0.121668
0.155610,1,0.147783
0.074413,1,0.000004
0.090851,1,0.016360
0.076563,1,0.007078
0.100798,1,0.019313
0.173221,1,0.135749
0.127211,1,0.106560
0.063033,1,0.000004
0.098292,1,0.122789
0.178957,1,0.134338
0.131787,1,0.134068
0.097003,1,0.075298
0.085211,1,0.084120
0.075620,1,0.089998
0.050568,1,0.034044
0.060876,1,0.102135
0.092981,1,0.365966
0.063939,1,0.087591
0.061858,1,0.091929
0.111308,1,0.278678
0.079569,1,0.048281
0.058061,1,0.287294
0.057633,1,0.088385
0.091250,1,0.249852
0.065298,1,0.108806
0.061845,1,0.062708
0.086712,1,0.109149
0.065781,1,0.109243
0.086104,1,0.357080
0.066366,1,0.089968
0.067424,1,0.151380
0.057936,1,0.093779
0.070602,1,0.076707
0.069238,1,0.223899
0.061998,1,0.025618
0.080232,1,0.074202
0.068771,1,0.051669
0.066665,1,0.053698
0.061092,1,0.049933
0.067891,1,0.057247
0.061616,1,0.118917
0.081320,1,0.133346
0.095966,1,0.236991
0.072119,1,0.086950
0.082868,1,0.088957
0.069205,1,0.199101
0.073152,1,0.166062
0.080660,1,0.067982
0.059583,1,0.047734
0.075693,1,0.185284
0.076280,1,0.202061
0.071734,1,0.087984
0.053149,1,0.020000
0.067805,1,0.121092
0.069625,1,0.091990
0.069240,1,0.076013
0.097681,1,0.317567
0.080087,1,0.203152
0.064875,1,0.072671
0.066825,1,0.057586
0.084614,1,0.386802
0.058634,1,0.062828
0.156249,1,0.083873
0.306723,0,0.600375
0.164375,1,0.030514
0.094626,1,0.001931
0.311652,0,0.607191
0.320220,0,0.610175
0.156997,1,0.080473
0.251991,0,0.281211
0.243185,0,0.394258
0.283940,0,0.601481
0.309145,0,0.535820
0.340551,0,0.607521
0.191174,1,0.120573
0.322602,0,0.579319
0.297742,0,0.314996
0.297742,0,0.314996
0.132535,1,0.012941
0.229292,0,0.194650
0.237570,0,0.205403
0.320220,0,0.610175
0.320220,0,0.610175
0.085964,1,0.005397
0.319138,0,0.604877
0.148795,1,0.025391
0.292200,0,0.527498
0.320220,0,0.610175
0.257394,0,0.338854
0.096605,1,0.033751
0.300398,0,0.378295
0.248061,0,0.342971
0.184782,1,0.155397
0.231713,0,0.321212
0.272454,0,0.203030
0.224063,0,0.283091
0.193032,1,0.274937
0.297048,0,0.475753
0.324961,0,0.471212
0.229813,0,0.319005
0.229644,0,0.238829
0.341043,0,0.610287
0.229292,0,0.194650
0.336537,0,0.602445
0.322772,0,0.414716
0.257088,0,0.465038
0.320220,0,0.610175
0.259616,0,0.456567
0.242891,0,0.286334
0.135025,1,0.005340
0.261395,0,0.234512
0.299482,0,0.586312
0.253366,0,0.241472
0.112615,1,0.063110
0.081220,1,0.088373
0.221132,0,0.165527
0.119651,1,0.084443
0.085460,1,0.006619
0.286810,0,0.139719
0.066607,1,0.036682
0.096247,1,0.094056
0.120353,1,0.382183
0.074926,1,0.027214
0.196292,1,0.216831
0.225210,0,0.173006
0.078991,1,0.033526
0.138301,1,0.110232
0.260523,0,0.255206
0.111784,1,0.127782
0.106825,1,0.104066
0.068616,1,0.014078
0.097171,1,0.025359
0.220702,0,0.204606
0.126360,1,0.084980
0.206357,0,0.051359
0.125494,1,0.118908
0.157048,1,0.193891
0.213723,0,0.115104
0.129983,1,0.185176
0.106250,1,0.073147
0.053584,1,0.002665
0.113133,1,0.141941
0.118028,1,0.042722
0.106980,1,0.074512
0.145692,1,0.114729
0.118695,1,0.126820
0.081376,1,0.075545
0.215113,0,0.188057
0.281966,0,0.218748
0.059041,1,0.046093
0.106362,1,0.070825
0.160665,1,0.175276
0.210635,0,0.201082
0.145134,1,0.212900
0.226361,0,0.155060
0.116208,1,0.059078
0.212883,0,0.217834
0.197226,1,0.134655
0.186235,1,0.205695
0.107187,1,0.115297
0.178135,1,0.103491
0.169462,1,0.176424
0.089047,1,0.221638
0.231798,0,0.222747
0.194084,1,0.228451
0.069014,1,0.119680
0.075101,1,0.257721
0.134174,1,0.191411
0.220936,0,0.223381
0.072973,1,0.052373
0.079943,1,0.170456
0.189167,1,0.164462
0.053692,1,0.010268
0.056202,1,0.111039
0.090037,1,0.058301
0.065800,1,0.002840
0.116392,1,0.252751
0.181802,1,0.281126
0.092088,1,0.212412
0.099696,1,0.292746
0.092974,1,0.404150
0.123081,1,0.036324
0.092344,1,0.097667
0.185094,1,0.241784
0.074069,1,0.033954
0.208556,0,0.196151
0.075824,1,0.036385
0.119790,1,0.096756
0.120992,1,0.354221
0.145393,1,0.359670
0.172171,1,0.199362
0.190293,1,0.176437
0.085383,1,0.043557
0.209700,0,0.228202
0.101048,1,0.406395
0.098017,1,0.052898
0.164241,1,0.172983
0.199321,1,0.050462
0.199360,1,0.231845
0.132624,1,0.049821
0.142765,1,0.313567
0.080658,1,0.097935
0.133788,1,0.134024
0.196977,1,0.237344
0.064126,1,0.001241
0.178162,1,0.093987
0.153095,1,0.052153
0.247676,0,0.262779
0.082530,1,0.240117
0.057884,1,0.118550
0.084562,1,0.176502
0.139232,1,0.155508
0.051919,1,0.107890
0.105268,1,0.221909
0.055881,1,0.083171
0.123638,1,0.238560
0.086108,1,0.242061
0.066519,1,0.124374
0.072835,1,0.005889
0.087906,1,0.269170
0.055310,1,0.006009
0.055468,1,0.275394
0.101517,1,0.188842
0.065746,1,0.212110
0.077578,1,0.187551
0.098723,1,0.322712
0.124696,1,0.225934
0.070936,1,0.161691
0.068117,1,0.227234
0.059117,1,0.286951
0.064085,1,0.289332
0.077595,1,0.204444
0.079832,1,0.290315
0.058880,1,0.120274
0.076712,1,0.059375
0.047281,1,0.029437
0.091088,1,0.268103
0.078952,1,0.273967
0.060609,1,0.313192
0.058406,1,0.279736
0.080450,1,0.132101
0.064080,1,0.321231
0.060609,1,0.313192
0.094527,1,0.031791
0.098723,1,0.322712
0.073082,1,0.095413
0.099492,1,0.212000
0.052019,1,0.110169
0.066004,1,0.285826
0.059117,1,0.286951
0.066598,1,0.059957
0.075508,1,0.220823
0.064587,1,0.238733
0.101325,1,0.064736
0.056170,1,0.085629
0.050578,1,0.233690
0.078635,1,0.056986
0.051793,1,0.212185
0.098513,1,0.178085
0.070074,1,0.335690
0.070015,1,0.047510
0.056889,1,0.045746
0.049451,1,0.000000
0.071582,1,0.002104
0.091915,1,0.001870
0.049580,1,0.001827
0.045948,1,0.001845
0.076638,1,0.001851
0.111755,1,0.000136
0.068940,1,0.002093
0.105795,1,0.001835
0.073225,1,0.000133
0.053571,1,0.001845
0.058321,1,0.001835
0.049160,1,0.001834
0.062211,1,0.000088
0.113538,1,0.001870
0.105213,1,0.000123
0.051035,1,0.000006
0.040553,1,0.000073
0.045644,1,0.001824
0.053053,1,0.001655
0.053571,1,0.001845
0.048764,1,0.001838
0.113538,1,0.001870
0.047810,1,0.000057
0.051097,1,0.001824
0.043593,1,0.000020
0.135639,1,0.001870
0.052277,1,0.000045
0.053890,1,0.000041
0.043593,1,0.000020
0.088579,1,0.000198
0.048359,1,0.001637
0.059516,1,0.002112
0.061535,1,0.010805
0.073861,1,0.000136
0.063575,1,0.002104
0.057927,1,0.000027
0.073136,1,0.000041
0.054434,1,0.003588
0.052159,1,0.003571
0.043734,1,0.000023
0.054145,1,0.002093
0.055386,1,0.000000
0.048478,1,0.000041
0.076227,1,0.001834
0.062464,1,0.001654
0.060707,1,0.009087
0.083628,1,0.002102
0.060914,1,0.001834
0.049765,1,0.000131
0.091594,1,0.036263
0.163752,1,0.299481
0.130427,1,0.134697
0.072190,1,0.023581
0.116714,1,0.137475
0.079328,1,0.043053
0.067285,1,0.011933
0.187781,1,0.157782
0.155826,1,0.201556
0.089143,1,0.031652
0.092027,1,0.133458
0.102156,1,0.040111
0.103173,1,0.099889
0.186862,1,0.347484
0.083078,1,0.012285
0.126622,1,0.104298
0.186030,1,0.367536
0.175477,1,0.380023
0.093207,1,0.023262
0.099603,1,0.254518
0.092081,1,0.028168
0.068042,1,0.181338
0.090426,1,0.030048
0.042731,1,0.000007
0.148057,1,0.286591
0.126331,1,0.074684
0.170626,1,0.390976
0.131804,1,0.131759
0.068643,1,0.018062
0.184458,1,0.381246
0.063578,1,0.001652
0.126804,1,0.132731
0.113559,1,0.071312
0.174148,1,0.115895
0.086022,1,0.032750
0.126173,1,0.140257
0.087136,1,0.081997
0.094689,1,0.096204
0.071536,1,0.011903
0.053111,1,0.000904
0.055967,1,0.028640
0.140322,1,0.139721
0.168357,1,0.156649
0.113315,1,0.037956
0.134229,1,0.080759
0.151695,1,0.179687
0.189210,1,0.347483
0.085526,1,0.088037
0.109000,1,0.039310
0.084694,1,0.051540
0.117180,1,0.247055
0.091691,1,0.117522
0.103454,1,0.089298
0.107950,1,0.102046
0.120080,1,0.077813
0.097803,1,0.112039
0.082956,1,0.074506
0.067350,1,0.044353
0.113138,1,0.228113
0.080054,1,0.078722
0.062448,1,0.083752
0.155420,1,0.080128
0.127741,1,0.056396
0.064115,1,0.008932
0.104412,1,0.071955
0.092606,1,0.108478
0.070527,1,0.070551
0.073795,1,0.080737
0.084907,1,0.055440
0.075854,1,0.003977
0.099122,1,0.040359
0.094004,1,0.011186
0.109335,1,0.107139
0.073603,1,0.018353
0.113368,1,0.189244
0.108165,1,0.226999
0.098553,1,0.038358
0.068574,1,0.004128
0.115997,1,0.206220
0.057157,1,0.008399
0.142003,1,0.032827
0.082091,1,0.054372
0.102026,1,0.056987
0.106560,1,0.113125
0.085611,1,0.071688
0.101296,1,0.219279
0.076700,1,0.055228
0.086995,1,0.057315
0.085438,1,0.115464
0.049300,1,0.053150
0.063354,1,0.009418
0.105626,1,0.096573
0.093444,1,0.081814
0.092383,1,0.054785
0.061808,1,0.006873
0.061168,1,0.029781
0.137885,1,0.214986
0.089220,1,0.072714
0.072077,1,0.003494
0.092214,1,0.011127
0.079584,1,0.175637
0.089959,1,0.148141
0.055304,1,0.032989
0.072313,1,0.036025
0.066033,1,0.257178
0.057843,1,0.203888
0.071945,1,0.060235
0.068995,1,0.042521
0.069366,1,0.163750
0.074813,1,0.184508
0.065452,1,0.157884
0.064903,1,0.270296
0.080149,1,0.148035
0.081838,1,0.121428
0.067098,1,0.027007
0.052717,1,0.008748
0.087174,1,0.261815
0.071379,1,0.155252
0.070672,1,0.046825
0.083817,1,0.088452
0.073653,1,0.181549
0.073782,1,0.247072
0.070441,1,0.162635
0.090053,1,0.167702
0.066309,1,0.015506
0.077515,1,0.125675
0.062711,1,0.050650
0.059982,1,0.190952
0.057685,1,0.085908
0.086597,1,0.044105
0.075320,1,0.111739
0.100232,1,0.207868
0.060886,1,0.014536
0.079318,1,0.164813
0.057303,1,0.049006
0.072313,1,0.036025
0.065659,1,0.177518
0.080839,1,0.020271
0.065056,1,0.098561
0.046401,1,0.002006
0.074732,1,0.198679
0.071540,1,0.192047
0.105262,1,0.148113
0.083895,1,0.218196
0.062362,1,0.167208
0.080356,1,0.058728
0.083379,1,0.119794
0.056756,1,0.109891
0.077084,1,0.052652
0.074360,1,0.061382
0.140014,1,0.308222
0.133437,1,0.045019
0.134948,1,0.061781
0.104817,1,0.056604
0.138724,1,0.084587
0.119418,1,0.049114
0.114546,1,0.311326
0.146807,1,0.115038
0.103966,1,0.262178
0.102036,1,0.006391
0.201340,0,0.195361
0.152294,1,0.113295
0.116237,1,0.125795
0.162625,1,0.049231
0.124868,1,0.092621
0.080578,1,0.276257
0.172324,1,0.136403
0.074470,1,0.081373
0.179914,1,0.208078
0.120415,1,0.360589
0.128690,1,0.126668
0.233534,0,0.194470
0.109285,1,0.119634
0.096414,1,0.030977
0.156523,1,0.156962
0.185419,1,0.094224
0.130763,1,0.093377
0.099814,1,0.042443
0.169055,1,0.100070
0.095120,1,0.320544
0.124877,1,0.012443
0.119143,1,0.037578
0.108993,1,0.043007
0.271476,0,0.164663
0.133890,1,0.080080
0.148304,1,0.093641
0.090169,1,0.039857
0.155511,1,0.156699
0.214907,0,0.194580
0.147386,1,0.052394
0.259705,0,0.187438
0.131534,1,0.168470
0.126722,1,0.308668
0.109802,1,0.083014
0.156284,1,0.138236
0.207060,0,0.139541
0.257619,0,0.168023
0.230967,0,0.173620
0.157262,1,0.065350
0.202548,0,0.163607
0.345332,0,0.332061
0.275829,0,0.270788
0.054111,1,0.001744
0.191541,1,0.193335
0.154384,1,0.171991
0.111166,1,0.121725
0.221821,0,0.200962
0.183302,1,0.148045
0.222757,0,0.259507
0.201441,0,0.207940
0.168724,1,0.148039
0.079202,1,0.010546
0.253026,0,0.284884
0.253824,0,0.238298
0.108711,1,0.046001
0.077859,1,0.012607
0.101978,1,0.043958
0.089695,1,0.044678
0.136040,1,0.116849
0.319117,0,0.367257
0.097074,1,0.032111
0.111572,1,0.051637
0.090605,1,0.039259
0.111320,1,0.048222
0.197654,1,0.149216
0.153161,1,0.088808
0.139014,1,0.147677
0.112109,1,0.059019
0.284312,0,0.265231
0.187105,1,0.215946
0.171950,1,0.181647
0.332395,0,0.389804
0.093904,1,0.018938
0.075705,1,0.045165
0.252057,0,0.256373
0.103528,1,0.057247
0.103215,1,0.034346
0.160470,1,0.188550
0.074066,1,0.010780
0.065207,1,0.026912
0.267610,0,0.249752
0.241087,0,0.257056
0.114524,1,0.068664
0.058870,1,0.002292
0.067335,1,0.042019
0.117402,1,0.090255
0.158289,1,0.216581
0.071919,1,0.039456
0.098853,1,0.039494
0.297248,0,0.253252
0.122588,1,0.026222
